* week 1
* length of games is 1,062
* this week Thu Sep 04 00:00:00 -0400 2008
* next week Sun Sep 14 00:00:00 -0400 2008
* cutoffgames.length is 823
* beforegames.length is 807
* last date is Sun Feb 03 00:00:00 -0500 2008
* last date discount is 1.0
14/9/08,2,St. Louis,8.0,13,N.Y. Giants,23.6875,41,9.0,0.0204734597610775,0.229457889478975,42.0,0.0566187517363833,-110,-110,N O,TT Spread bet right,TT OU wrong,N O,N O,N O, 0, -1, 0, -1, 0
14/9/08,2,Detroit,23.0,25,Green Bay,25.6875,48,3.0,0.419059709853756,0.47003382636627,45.5,0.511060686870252,-110,-110,Spread bet right,N O,N O,N O,N O,N O, -1, 0, 0, 0, 0
14/9/08,2,Cincinnati,13.0,7,Tennessee,13.6875,24,-1.0,0.536509822541816,0.458231186103538,37.0,0.226141090516337,-110,-110,Spread bet right,N O,TT OU right,N O,N O,N O, -1, 0, 0, -1, 0
14/9/08,2,Seattle,19.5,30,San Francisco,20.1875,33,-6.5,0.501012482705552,0.231855731203307,38.0,0.575276741658169,-110,-110,N O,TT Spread bet wrong,OU right,N O,N O,N O, 0, -1, 1, 0, 0
14/9/08,2,Tampa Bay,23.5,24,Atlanta,25.6875,9,-7.0,0.435596440238859,0.150194303707383,37.5,0.840649471210941,-110,-110,N O,TT Spread bet wrong,TT OU wrong,N O,N O,N O, 0, -1, 0, 1, 0
14/9/08,2,Arizona,24.5,31,Miami,10.1875,10,-6.5,0.902358957396323,0.686186668236099,39.0,0.350457403385073,-110,-110,Spread bet right,N O,OU wrong,N O,N O,N O, 1, 0, -1, 0, 0
14/9/08,2,N.Y. Jets,18.0,10,New England,12.1875,19,-1.0,0.732423017617098,0.652957300389477,37.0,0.306354979489062,-110,-110,Spread bet wrong,N O,OU right,N O,N O,N O, 1, 0, -1, 0, 0
14/9/08,2,Denver,36.5,39,San Diego,15.6875,38,-1.0,0.965088153147518,0.940696380938318,45.5,0.62494651870942,-110,-110,N O,TT Spread bet right,OU right,N O,N O,N O, 0, 1, 1, 0, 0
14/9/08,2,Cleveland,14.84375,8,Pittsburgh,31.34375,10,6.0,0.0882175766524044,0.233478238130989,44.0,0.539687252608417,-110,-110,N O,TT Spread bet right,OU wrong,N O,N O,N O, 0, -1, 1, 0, 0
15/9/08,2,Dallas,18.5,41,Philadelphia,20.6875,37,-7.0,0.451854531243207,0.155144570477676,46.5,0.209519632260787,-110,-110,N O,TT Spread bet wrong,TT OU wrong,N O,N O,N O, 0, -1, 0, -1, 0
* week 3
* length of games is 1,062
* this week Sun Sep 21 00:00:00 -0400 2008
* next week Sun Sep 28 00:00:00 -0400 2008
* cutoffgames.length is 854
* beforegames.length is 838
* last date is Mon Sep 15 00:00:00 -0400 2008
* last date discount is 1.0
21/9/08,3,Atlanta,0,38,Kansas City,19.5872026456056,15,-5.0,0.0,0.0,36.5,0.00342397653550743,-110,-110,N O,TT Spread bet wrong,TT OU wrong,N O,N O,N O, 0, -1, 0, -1, 0
21/9/08,3,Minnesota,0,20,Carolina,38.8537503291148,10,-3.5,0.0,0.0,37.0,0.256595426147542,-110,-110,N O,TT Spread bet wrong,OU right,N O,N O,N O, 0, -1, -1, 0, 0
21/9/08,3,New England,50.7350980391578,13,Miami,0,38,-13.0,1.0,1.0,46.5,0.318319165891885,-110,-110,N O,TT Spread bet wrong,OU wrong,N O,N O,N O, 0, 1, -1, 0, 0
21/9/08,3,N.Y. Giants,23.4425767333743,26,Cincinnati,10.0779272515674,23,-13.5,0.888977542115754,0.33873090457512,42.0,0.203261608078646,-110,-110,Spread bet right,N O,TT OU wrong,N O,N O,N O, -1, 0, 0, -1, 0
21/9/08,3,Washington,13.7830571223052,24,Arizona,13.9451244537436,17,-3.0,0.552997861534924,0.383406834647242,42.0,0.107378999507789,-110,-110,Spread bet right,N O,TT OU right,N O,N O,N O, -1, 0, 0, -1, 0
21/9/08,3,Tennessee,64.7880474956089,31,Houston,0,12,-5.0,1.0,1.0,39.0,1.0,-110,-110,N O,TT Spread bet right,TT OU right,N O,N O,N O, 0, 1, 0, 1, 0
21/9/08,3,Chicago,39.9891753278279,24,Tampa Bay,0,27,-3.0,1.0,1.0,35.0,0.448036570674753,-110,-110,N O,TT Spread bet push,OU wrong,N O,N O,N O, 0, 1, -1, 0, 0
21/9/08,3,Buffalo,0,24,Oakland,33.7735715399913,23,-9.5,0.0,0.0,36.5,0.14017914729889,-110,-110,N O,TT Spread bet wrong,TT OU wrong,N O,N O,N O, 0, -1, 0, -1, 0
21/9/08,3,Denver,62.3946609094793,34,New Orleans,69.0337271654337,32,-5.5,0.268198421975453,0.067748057111874,51.0,1.0,-110,-110,N O,TT Spread bet wrong,TT OU right,N O,N O,N O, 0, -1, 0, 1, 0
21/9/08,3,Seattle,45.9244682987064,37,St. Louis,50.1778090933885,13,-9.5,0.415829430627646,0.103506415062399,43.5,1.0,-110,-110,N O,TT Spread bet wrong,TT OU right,N O,N O,N O, 0, -1, 0, 1, 0
21/9/08,3,San Francisco,37.4467187902295,31,Detroit,29.5872790166615,13,-4.0,0.767121506194544,0.562986722830171,46.5,0.927858731285494,-110,-110,Spread bet right,N O,TT OU wrong,N O,N O,N O, 1, 0, 0, 1, 0
21/9/08,3,Baltimore,0,28,Cleveland,0,10,-1.0,NaN,0.0,38.5,0.0,-110,-110,N O,TT Spread bet wrong,TT OU right,N O,N O,N O, 0, -1, 0, -1, 0
21/9/08,3,Indianapolis,6.09492385272123,21,Jacksonville,4.47908531472969,23,-5.5,0.822706674974016,0.186827756190519,41.5,1.11089502412052e-12,-110,-110,N O,TT Spread bet wrong,TT OU wrong,N O,N O,N O, 0, -1, 0, -1, 0
21/9/08,3,Philadelphia,66.2941006339099,15,Pittsburgh,6.25591620026754,6,-3.0,1.0,1.0,45.5,0.999868054976013,-110,-110,N O,TT Spread bet right,TT OU wrong,N O,N O,N O, 0, 1, 0, 1, 0
21/9/08,3,Green Bay,78.9617748106012,16,Dallas,61.7470743310356,27,3.0,NaN,NaN,51.5,NaN,-110,-110,N O,N O,N O,N O,N O,N O, 0, 0, 0, 0, 0
22/9/08,3,San Diego,58.4395295510559,48,N.Y. Jets,20.7620648520017,29,-9.5,0.999876181100883,0.989449379772418,44.0,0.999342474206557,-110,-110,N O,TT Spread bet right,TT OU right,N O,N O,N O, 0, 1, 0, 1, 0
* week 4
* length of games is 1,062
* this week Sun Sep 28 00:00:00 -0400 2008
* next week Sun Oct 05 00:00:00 -0400 2008
* cutoffgames.length is 867
* beforegames.length is 854
* last date is Mon Sep 22 00:00:00 -0400 2008
* last date discount is 1.0
28/9/08,4,Carolina,0,24,Atlanta,19.6302908222665,9,-7.0,0.0,0.0,39.5,0.000639942978446461,-110,-110,N O,TT Spread bet wrong,TT OU right,N O,N O,N O, 0, -1, 0, -1, 0
28/9/08,4,Kansas City,1.74563442978769,33,Denver,24.2592621883032,19,9.0,7.32749483979614e-05,0.0232553979485307,46.5,0.000199327945775154,-110,-110,N O,TT Spread bet wrong,TT OU wrong,N O,N O,N O, 0, -1, 0, -1, 0
28/9/08,4,New Orleans,55.0929338075558,31,San Francisco,16.4587231212667,17,-6.0,0.999852831496605,0.996481266320879,48.0,0.968374941582412,-110,-110,N O,TT Spread bet right,TT OU push,N O,N O,N O, 0, 1, 0, 1, 0
28/9/08,4,N.Y. Jets,14.3614879711221,56,Arizona,43.282452345683,35,-1.0,0.00707770138442656,0.00505711077176259,45.5,0.808303072272942,-110,-110,N O,TT Spread bet wrong,TT OU right,N O,N O,N O, 0, -1, 0, 1, 0
28/9/08,4,Tennessee,30.7121340831198,30,Minnesota,0.468059541952563,17,-3.0,0.999999999999342,0.999999984176616,36.0,0.090103657715768,-110,-110,N O,TT Spread bet right,TT OU wrong,N O,N O,N O, 0, 1, 0, -1, 0
28/9/08,4,Tampa Bay,18.8522034909929,30,Green Bay,13.3291961349012,21,-1.0,0.717338677230144,0.6374577365566,42.5,0.176833272785641,-110,-110,Spread bet right,N O,TT OU wrong,N O,N O,N O, 1, 0, 0, -1, 0
28/9/08,4,Jacksonville,49.1215904603071,30,Houston,31.1877747093039,27,-9.0,0.950259243399351,0.695436572783256,42.0,0.999423328107004,-110,-110,Spread bet right,N O,TT OU right,N O,N O,N O, 1, 0, 0, 1, 0
28/9/08,4,Cincinnati,41.3068653429703,12,Cleveland,15.5023684956654,20,-3.5,0.988255446449624,0.962369153931512,44.0,0.831785309180909,-110,-110,N O,TT Spread bet wrong,TT OU wrong,N O,N O,N O, 0, 1, 0, 1, 0
28/9/08,4,Oakland,36.6976552354089,18,San Diego,41.6091802009247,28,9.0,0.364421886405141,0.690059529790734,45.0,0.995255875434431,-110,-110,Spread bet wrong,N O,TT OU right,N O,N O,N O, 1, 0, 0, 1, 0
28/9/08,4,St. Louis,0,14,Buffalo,25.3763211048481,31,9.0,0.0,0.00598250315638104,42.0,0.000333889816360602,-110,-110,N O,TT Spread bet right,TT OU wrong,N O,N O,N O, 0, -1, 0, -1, 0
28/9/08,4,Dallas,34.0276620882004,24,Washington,25.6818365710133,26,-11.5,0.776147845186025,0.269783880326185,46.0,0.820140848108903,-110,-110,Spread bet right,N O,TT OU right,N O,N O,N O, -1, 0, 0, 1, 0
28/9/08,4,Chicago,37.7022962806295,24,Philadelphia,49.510146678093,20,3.0,0.183706648760792,0.232121802281331,45.0,0.999837554187053,-110,-110,N O,TT Spread bet wrong,TT OU wrong,N O,N O,N O, 0, -1, 0, 1, 0
29/9/08,4,Pittsburgh,0,23,Baltimore,9.95977688454268,20,-6.0,0.0,0.0,46.0,0.0,-110,-110,N O,TT Spread bet wrong,TT OU right,N O,N O,N O, 0, -1, 0, -1, 0
* week 5
* length of games is 1,062
* this week Sun Oct 05 00:00:00 -0400 2008
* next week Sun Oct 12 00:00:00 -0400 2008
* cutoffgames.length is 881
* beforegames.length is 867
* last date is Mon Sep 29 00:00:00 -0400 2008
* last date discount is 1.0
5/10/08,5,Baltimore,19.3053401049542,10,Tennessee,22.4329998586992,13,3.0,0.414901955967024,0.46442571404985,33.0,0.850671785322928,-110,-110,Spread bet right,N O,TT OU wrong,N O,N O,N O, -1, 0, 0, 1, 0
